Collection Unique ID,Suborder,Family,Species name,Area FW (mm2),Area HW (mm2),Length (inner) FW (mm),Length (inner) HW (mm),Length (outer) FW (mm),Length (outer) HW (mm),Width (inner) FW (mm),Width (inner) HW (mm),Width (outer) FW (mm),Width (outer) HW (mm),Widest ratio FW,Widest ratio HW,Slope of thickness FW,Slope of thickness HW,Apex ratio FW,Apex ratio HW,Tip angle FW (°),Tip angle HW (°),Scale calib factor (px/mm),North_America
26775,Anisoptera,Gomphidae,Erpetogomphus heterodon,207.638,244.432,32.914,30.755,33.105,31.052,7.98,9.694,8.488,10.224,0.570332481,0.218132243,0.039148068,-0.108372071,0.573566085,0.629399586,121.7324985,116.109287,47.244,TRUE
24574,Anisoptera,Gomphidae,Erpetogomphus heterodon,220.621,273.041,33.846,32.025,33.973,32.47,8.065,10.393,8.721,10.88,0.565109034,0.246414602,0.025331876,-0.11328739,0.597087379,0.645914397,122.1602774,115.8473528,47.244,TRUE
34471,Anisoptera,Gomphidae,Erpetogomphus heterodon,220.092,264.041,34.481,31.729,34.608,32.152,7.853,10.181,8.615,10.88,0.555963303,0.267281106,0.03945761,-0.121638224,0.56019656,0.659533074,120.4916456,114.4143864,47.244,TRUE
33422,Anisoptera,Gomphidae,Erpetogomphus heterodon,222.226,269.749,33.655,32.216,34.227,32.639,8.065,10.139,8.615,10.626,0.643784787,0.314526589,0.051818693,-0.085083462,0.547911548,0.637450199,125.7367688,118.5585719,47.244,TRUE
34642,Anisoptera,Gomphidae,Erpetogomphus heterodon,211.484,257.788,33.803,31.856,34.015,32.279,7.451,9.716,8.255,10.541,0.509023024,0.336393443,0.025413947,-0.103795583,0.587179487,0.59437751,124.8556301,115.9558172,47.244,TRUE
18552,Anisoptera,Gomphidae,Erpetogomphus heterodon,224.468,271.38,34.205,32.66,34.269,32.724,8.213,10.308,8.784,10.964,0.56145769,0.312419146,0.039156359,-0.109703216,0.595180723,0.646718147,124.1741582,114.4922839,47.244,TRUE
33797,Anisoptera,Gomphidae,Erpetogomphus heterodon,230.811,274.278,35.01,33.401,35.158,33.57,7.959,10.16,8.721,10.605,0.630343167,0.292559899,0.010788647,-0.081387757,0.606796117,0.624750499,122.8462818,105.729538,47.244,TRUE
33672,Anisoptera,Gomphidae,Erpetogomphus heterodon,218.178,265.597,33.211,32.025,33.676,32.385,7.98,10.097,8.7,10.541,0.556253928,0.280392157,0.034558089,-0.112486608,0.586374696,0.600401606,122.3335647,115.8573662,47.244,TRUE
34357,Anisoptera,Gomphidae,Erpetogomphus heterodon,227.033,271.243,34.269,32.427,34.396,32.787,8.022,10.181,8.721,10.647,0.656,0.296965784,0.025438631,-0.100712108,0.606796117,0.671968191,125.5164302,113.9612062,47.244,TRUE
39150,Anisoptera,Gomphidae,Erpetogomphus lampropeltis,228.326,277.359,34.946,32.83,35.179,33.211,8.297,10.351,9.229,11.218,0.560770156,0.31612492,0.050317905,-0.078427761,0.649082569,0.61509434,123.7309962,115.0262483,47.244,TRUE
39153,Anisoptera,Gomphidae,Erpetogomphus lampropeltis,198.701,244.071,32.195,30.798,32.935,31.242,7.345,9.462,8.022,10.224,0.651670951,0.326558266,0.029222975,-0.093813462,0.604221636,0.652173913,128.0496541,120.5582255,47.244,TRUE
25982,Anisoptera,Gomphidae,Erpetogomphus lampropeltis,208.481,263.674,32.745,31.877,32.914,32.173,7.832,9.8,8.403,10.668,0.613504823,0.311184211,0.039316616,-0.097371437,0.589420655,0.619047619,125.194003,117.2285336,47.244,TRUE
30579,Anisoptera,Gomphidae,Erpetogomphus lampropeltis,213.843,267.528,33.041,31.75,33.062,32.364,8.149,10.097,8.678,10.859,0.604353393,0.324395029,0.054709748,-0.06036636,0.604878049,0.627680312,126.48245,118.3267465,47.244,TRUE
28183,Anisoptera,Gomphidae,Erpetogomphus lampropeltis,206.207,252.036,33.401,31.348,33.443,32.089,7.535,9.843,8.17,10.308,0.575316456,0.266490765,0.026455033,-0.071048495,0.629533679,0.642710472,123.6036857,115.5425377,47.244,TRUE
28176,Anisoptera,Gomphidae,Erpetogomphus lampropeltis,178.158,214.753,31.454,29.252,31.814,29.655,6.943,8.911,7.514,9.567,0.632734531,0.36331192,0.05103156,-0.088402898,0.571830986,0.639380531,128.1481362,119.9285298,47.244,TRUE
25410,Anisoptera,Gomphidae,Erpetogomphus lampropeltis,179.745,225.858,30.734,29.697,30.861,30.29,7.218,9.102,7.789,9.97,0.612482853,0.317959469,0.041810516,-0.083839948,0.60326087,0.66029724,127.5574439,118.2135721,47.244,TRUE
28177,Anisoptera,Gomphidae,Erpetogomphus lampropeltis,171.091,211.845,30.417,29.062,30.607,29.422,6.858,8.7,7.387,9.292,0.661134163,0.294244604,0.028698788,-0.087684255,0.595988539,0.660592255,126.5769395,119.0891712,47.244,TRUE
25976,Anisoptera,Gomphidae,Erpetogomphus lampropeltis,151.793,187.591,28.617,27.474,28.829,27.855,6.456,8.17,6.9,8.911,0.609397944,0.251519757,0.033195808,-0.093191907,0.567484663,0.650831354,126.517674,117.4482548,47.244,TRUE
31041,Anisoptera,Gomphidae,Erpetogomphus lampropeltis,178.369,220.086,31.052,29.02,31.115,29.168,7.091,9.356,7.535,9.864,0.583673469,0.272859216,0.040125397,-0.111793716,0.584269663,0.645922747,126.9923749,117.4602709,47.244,TRUE
33779,Anisoptera,Gomphidae,Erpetogomphus lampropeltis,222.206,270.762,34.1,32.152,34.184,32.449,7.916,10.224,8.7,10.816,0.638390093,0.247879974,0.028556434,-0.100955763,0.610705596,0.634050881,124.0720014,117.8330648,47.244,TRUE
42605,Anisoptera,Gomphidae,Gomphurus crassus,232.038,273.168,35.475,33.126,35.56,33.655,8.065,10.181,8.827,11.113,0.576190476,0.334591195,0.027600304,-0.086329235,0.618705036,0.628571429,125.6677951,101.7546775,47.244,TRUE
39334,Anisoptera,Gomphidae,Gomphurus crassus,227.114,271.923,34.332,31.962,34.629,32.787,8.065,10.351,8.869,11.345,0.459657702,0.271142673,0.02061095,-0.103930118,0.584725537,0.597014925,118.5054601,109.2152222,47.244,TRUE
40959,Anisoptera,Gomphidae,Gomphurus crassus,245.347,286.633,36.322,34.205,36.428,34.904,8.297,10.308,8.89,11.091,0.510168507,0.347483323,0.00522618,-0.078078573,0.576190476,0.624045802,121.9639164,112.5934181,47.244,TRUE
41573,Anisoptera,Gomphidae,Gomphurus crassus,222.74,263.634,34.375,32.385,34.459,32.893,8.065,9.991,8.763,10.88,0.624078624,0.285714286,0.027998034,-0.093042659,0.586956522,0.630350195,121.2223388,112.9617406,47.244,TRUE
39336,Anisoptera,Gomphidae,Gomphurus crassus,226.6,259.287,34.713,32.131,35.052,32.851,7.916,9.8,8.509,10.499,0.618357488,0.264819588,0.020943828,-0.081293508,0.537313433,0.606854839,122.8430759,118.4865658,47.244,TRUE
40907,Anisoptera,Gomphidae,Gomphurus crassus,214.087,261.779,33.655,31.708,33.994,33.041,7.895,9.927,8.615,10.774,0.575965131,0.33888533,0.036796772,-0.066705545,0.562653563,0.612966601,120.4837747,113.4011876,47.244,TRUE
40908,Anisoptera,Gomphidae,Gomphurus crassus,207.308,251.848,33.465,31.475,33.951,32.766,7.514,9.8,8.149,10.414,0.564837905,0.322997416,0.024904976,-0.061098576,0.563636364,0.615853659,124.118603,115.3172133,47.244,TRUE
MLM-000675,Anisoptera,Gomphidae,Gomphurus crassus,230.183,266.954,35.158,32.533,35.581,33.74,8.043,9.97,8.7,10.626,0.609161214,0.34378921,0.031670881,-0.049435264,0.591240876,0.59561753,120.5250887,108.1955761,47.244,TRUE
MLM-000683,Anisoptera,Gomphidae,Gomphurus crassus,205.335,245.127,33.719,31.708,34.121,32.787,7.557,9.504,8.001,10.075,0.615384615,0.324080052,0.040974775,-0.042402237,0.542328042,0.609243698,126.2150837,114.7053671,47.244,TRUE
26105,Anisoptera,Gomphidae,Gomphurus crassus,208.089,253.753,33.951,32.364,34.057,33.274,7.514,9.61,8.319,10.435,0.53387197,0.282442748,0.013786875,-0.101755095,0.58524173,0.636916836,120.1718047,112.4061662,47.244,TRUE
33528,Anisoptera,Gomphidae,Gomphurus crassus,211.754,248.047,33.232,31.327,33.422,32.322,7.684,9.843,8.424,10.435,0.531982267,0.277013753,0.003688747,-0.078317397,0.570351759,0.628803245,119.5638292,110.9921458,47.244,TRUE
25398,Anisoptera,Gomphidae,Gomphurus crassus,219.735,268.929,34.989,33.697,35.37,34.459,7.578,10.012,8.467,10.647,0.47037702,0.282555283,0.024930617,-0.069418894,0.6125,0.626242545,124.4814549,110.3939235,47.244,TRUE
22695,Anisoptera,Gomphidae,Gomphurus crassus,217.141,258.59,33.909,31.983,33.994,32.47,7.747,9.927,8.361,10.626,0.440846824,0.263363755,0.018249367,-0.103392127,0.513924051,0.59561753,120.6278059,110.9821188,47.244,TRUE
26094,Anisoptera,Gomphidae,Gomphurus crassus,201.535,245.079,32.364,30.903,32.491,31.602,7.451,9.567,8.001,10.139,0.596742671,0.225720027,0.006602043,-0.098227884,0.547619048,0.622129436,125.0491358,118.1460276,47.244,TRUE
MLM-000673,Anisoptera,Gomphidae,Gomphurus crassus,202.695,244.188,32.83,30.819,32.999,31.962,7.578,9.652,8.107,10.689,0.625400898,0.3,0.018749432,-0.076939577,0.566579635,0.61980198,122.6125014,114.8020756,47.244,TRUE
MLM-000681,Anisoptera,Gomphidae,Gomphurus crassus,184.75,224.202,31.136,29.782,31.263,30.946,7.366,9.165,7.98,10.16,0.630331754,0.34131327,0.037947804,-0.052620723,0.562334218,0.577083333,120.1472869,114.3696589,47.244,TRUE
MLM-000676,Anisoptera,Gomphidae,Gomphurus crassus,199.659,231.606,31.919,29.93,32.237,30.522,7.514,9.504,8.361,10.245,0.560078792,0.247572816,0.014750031,-0.071315592,0.594936709,0.621900826,119.1026465,113.8623752,47.244,TRUE
36859,Anisoptera,Gomphidae,Gomphurus dilatatus,265.708,322.735,38.354,37.529,39.18,38.418,8.234,10.668,8.89,11.113,0.356023771,0.265013774,0.016895022,-0.094177708,0.454761905,0.586666667,112.4427642,128.5513439,47.244,TRUE
39337,Anisoptera,Gomphidae,Gomphurus dilatatus,242.758,289.574,36.449,35.412,36.936,35.835,8.192,10.097,8.742,10.52,0.579369628,0.258121678,0.029085321,-0.071724706,0.542372881,0.55331992,120.7164892,106.8208574,47.244,TRUE
39328,Anisoptera,Gomphidae,Gomphurus dilatatus,291.236,343.784,39.624,38.672,40.471,38.968,8.89,11.07,9.567,11.832,0.525104603,0.243889191,0.000748808,-0.131972744,0.553097345,0.592128801,116.5667001,106.9548217,47.244,TRUE
39333,Anisoptera,Gomphidae,Gomphurus dilatatus,284.022,336.699,39.158,38.714,39.73,40.64,8.721,10.816,9.313,11.43,0.605221098,0.28125,-0.00303444,-0.039577469,0.531818182,0.611111111,121.0536614,112.7704752,47.244,TRUE
MLM-000679,Anisoptera,Gomphidae,Gomphurus dilatatus,300.464,348.593,41.36,38.015,41.593,38.608,8.89,11.091,9.313,11.811,0.394910942,0.314144737,0.004592586,-0.097155532,0.534090909,0.589605735,116.9804162,105.169086,47.244,TRUE
28301,Anisoptera,Gomphidae,Gomphurus dilatatus,246.335,296.126,35.878,35.391,35.983,35.814,8.107,10.583,8.721,11.282,0.418823529,0.221040189,-0.023712979,-0.115131273,0.529126214,0.61163227,113.5168847,105.9697552,47.244,TRUE
22708,Anisoptera,Gomphidae,Gomphurus dilatatus,250.384,303.021,35.539,34.989,35.751,35.772,8.403,10.922,9.123,11.113,0.399052694,0.136686391,-0.02379863,-0.132287355,0.54524362,0.60952381,116.0614469,108.9754523,47.244,TRUE
26104,Anisoptera,Gomphidae,Gomphurus dilatatus,278.755,333.554,38.079,37.253,38.375,37.846,8.805,11.536,9.419,11.896,0.410921125,0.173378076,-0.006166721,-0.112443843,0.588764045,0.622775801,122.6918059,110.321743,47.244,TRUE
MLM-000678,Anisoptera,Gomphidae,Gomphurus dilatatus,247.972,282.669,37.232,35.158,37.296,36.047,7.98,10.054,8.403,10.583,0.583427923,0.260716383,-0.006272958,-0.073100051,0.531486146,0.614,123.1497326,109.6106994,47.244,TRUE
MLM-000674,Anisoptera,Gomphidae,Gomphurus dilatatus,294.351,340.61,40.471,38.142,40.555,39.158,9.25,11.367,9.673,11.451,0.610125261,0.190810811,-0.005687411,-0.125512872,0.571115974,0.598890943,120.3399475,111.0214999,47.244,TRUE
39356,Anisoptera,Gomphidae,Gomphurus externus,220.912,251.973,35.221,31.75,35.581,32.999,7.811,9.652,8.657,10.52,0.578227246,0.2944195,0.029679692,-0.066344117,0.601466993,0.623742455,117.8137334,111.4429824,47.244,TRUE
39366,Anisoptera,Gomphidae,Gomphurus externus,206.379,241.339,33.38,31.157,33.655,31.644,7.493,9.504,8.149,10.393,0.635849057,0.302341137,0.014470442,-0.091385365,0.553246753,0.635437882,116.8538626,109.7281851,47.244,TRUE
36864,Anisoptera,Gomphidae,Gomphurus externus,182.606,214.803,30.395,29.083,30.395,30.226,7.239,9.102,7.705,9.673,0.44637883,0.31442577,-0.004615269,-0.061477834,0.554945055,0.612691466,124.3998941,112.8693227,47.244,TRUE
36862,Anisoptera,Gomphidae,Gomphurus externus,177.041,200.053,31.221,28.871,31.814,30.268,7.027,8.721,7.705,9.906,0.664670659,0.333566434,0.043100939,-0.021229356,0.582417582,0.581196581,120.7052161,112.5368752,47.244,TRUE
27165,Anisoptera,Gomphidae,Gomphurus externus,183.589,223.366,32.152,29.655,32.491,30.649,7.176,9.462,7.832,10.266,0.639739414,0.245856354,0.041968884,-0.058929411,0.6,0.626804124,123.8200868,114.0917191,47.244,TRUE
39361,Anisoptera,Gomphidae,Gomphurus externus,215.103,242.824,35.01,32.195,35.539,33.274,7.578,9.546,8.128,10.732,0.614055986,0.263994911,0.032228849,-0.049541308,0.59375,0.58974359,123.1062961,112.2741107,47.244,TRUE
37276,Anisoptera,Gomphidae,Gomphurus externus,196.157,229.264,33.189,31.263,33.761,32.576,7.239,9.038,7.747,10.097,0.643260188,0.345679012,0.031252089,-0.030111611,0.590163934,0.570230608,123.934202,113.3509575,47.244,TRUE
36860,Anisoptera,Gomphidae,Gomphurus externus,192.656,213.504,33.126,29.972,33.57,31.284,7.197,8.488,7.768,9.017,0.631778058,0.335588633,0.035232804,-0.032736676,0.555858311,0.575117371,125.2820567,117.693745,47.244,TRUE
25064,Anisoptera,Gomphidae,Gomphurus externus,203.448,240.533,33.549,30.946,33.803,31.983,7.472,9.398,8.17,10.499,0.611145899,0.375909993,0.027884728,-0.066048143,0.624352332,0.570564516,121.9329203,109.60577,47.244,TRUE
19890,Anisoptera,Gomphidae,Gomphurus externus,194.014,218.759,32.385,29.125,32.639,29.824,7.557,9.377,8.065,9.716,,,,,,,,,47.244,TRUE
22738,Anisoptera,Gomphidae,Gomphurus externus,187.867,221.09,31.962,29.718,32.173,30.501,7.049,9.102,7.662,10.541,0.619078947,0.226925746,0.010117014,-0.095723304,0.629834254,0.596385542,123.6855383,113.2327603,47.244,TRUE
22722,Anisoptera,Gomphidae,Gomphurus externus,165.741,192.182,29.464,27.771,29.76,28.194,6.879,8.594,7.303,9.335,0.640825036,0.290540541,0.006045361,-0.116461779,0.605797101,0.632653061,123.7433353,105.3769469,47.244,TRUE
MLM-000685,Anisoptera,Gomphidae,Gomphurus externus,201.081,222.578,32.554,29.252,32.618,30.395,7.768,9.504,8.657,9.927,0.554834523,0.165041783,0.03739708,-0.09331651,0.601466993,0.607675906,119.2854318,105.2264721,47.244,TRUE
MLM-000684,Anisoptera,Gomphidae,Gomphurus externus,195.602,224.662,31.179,30.184,31.496,31.094,7.43,9.229,8.255,9.927,0.50672043,0.21102791,0.04644691,-0.087597465,0.566666667,0.611940299,126.1524153,109.4539954,47.244,TRUE
MLM-000682,Anisoptera,Gomphidae,Gomphurus externus,200.487,232.57,32.851,30.713,33.041,31.877,7.43,9.186,8.149,10.88,0.602818706,0.254316069,0.014751506,-0.073244443,0.615584416,0.608949416,116.7426763,101.5056398,47.244,TRUE
MLM-000680,Anisoptera,Gomphidae,Gomphurus externus,191.858,222.891,33.084,30.078,33.465,30.565,7.154,8.954,7.705,9.716,0.666666667,0.189750693,0.040922172,-0.08543539,0.571428571,0.640522876,120.9625844,115.1908761,47.244,TRUE
40472,Anisoptera,Gomphidae,Gomphurus fraternus,215.567,248.423,35.158,32.385,35.56,33.528,7.408,9.292,7.938,10.774,0.668452381,0.29040404,0.027679914,-0.03918381,0.56,0.550098232,125.9321732,115.4117586,47.244,TRUE
33402,Anisoptera,Gomphidae,Gomphurus fraternus,205.073,236.849,33.973,31.898,34.502,32.66,7.303,9.229,7.726,10.181,0.710429448,0.323395982,0.047481116,-0.008500168,0.479452055,0.555093555,122.5963845,121.8581981,47.244,TRUE
39584,Anisoptera,Gomphidae,Gomphurus fraternus,209.468,244.096,33.549,31.242,33.973,32.597,7.726,9.462,8.361,11.028,0.595015576,0.363636364,0.032425309,-0.024751282,0.584810127,0.531669866,122.4044134,113.2326244,47.244,TRUE
39357,Anisoptera,Gomphidae,Gomphurus fraternus,194.565,222.914,32.681,30.078,33.126,31.538,7.387,9.144,7.895,10.71,0.609584665,0.317449664,0.039717337,-0.020497301,0.608579089,0.557312253,122.3764525,116.0861306,47.244,TRUE
39360,Anisoptera,Gomphidae,Gomphurus fraternus,183.787,228.505,31.263,29.739,31.729,31.517,7.387,9.292,7.832,10.626,0.596397598,0.337810611,0.064180065,-0.011906242,0.562162162,0.537848606,128.2817647,116.3784155,47.244,TRUE
39358,Anisoptera,Gomphidae,Gomphurus fraternus,184.195,221.853,30.226,30.205,31.496,32.046,7.345,9.313,7.98,10.52,0.607526882,0.35997358,0.039557634,0.01990673,0.570291777,0.61167002,121.7382557,114.5998049,47.244,TRUE
35680,Anisoptera,Gomphidae,Gomphurus fraternus,186.249,228.049,31.835,29.612,32.554,31.327,7.218,9.377,7.832,11.197,0.621586476,0.326351351,0.038551541,-0.054200525,0.537837838,0.567107751,118.348287,108.6519419,47.244,TRUE
22731,Anisoptera,Gomphidae,Gomphurus fraternus,197.328,227.558,33.041,30.205,33.274,31.263,7.345,9.292,7.832,9.716,0.636768448,0.183480027,0.01473567,-0.073128286,0.545945946,0.62962963,116.4360409,118.5741171,47.244,TRUE
22735,Anisoptera,Gomphidae,Gomphurus fraternus,189.672,227.241,31.708,30.268,32.025,32.131,7.408,9.123,8.065,11.303,0.628552545,0.309617918,0.045696064,-0.009478023,0.608923885,0.565543071,124.1073259,111.7613943,47.244,TRUE
22734,Anisoptera,Gomphidae,Gomphurus fraternus,178.469,220.511,31.157,29.083,31.75,30.078,7.112,9.271,7.557,10.308,0.676666667,0.179451091,0.051331404,-0.062951733,0.610644258,0.601642711,129.1689211,114.5732019,47.244,TRUE
48367,Anisoptera,Gomphidae,Gomphurus fraternus,170.78,208.758,29.252,28.406,29.951,29.02,7.07,8.996,7.472,10.287,0.656537103,0.308533917,0.034728748,-0.021188735,0.509915014,0.716049383,120.4795325,119.4641023,47.244,TRUE
35662,Anisoptera,Gomphidae,Gomphurus fraternus,164.452,193.995,29.993,28.152,30.586,29.062,6.668,8.53,7.324,9.208,0.627681661,0.280407866,0.036758059,-0.063244082,0.560693642,0.611494253,125.1354507,110.9608712,47.244,TRUE
35698,Anisoptera,Gomphidae,Gomphurus fraternus,173.516,205.073,30.226,28.279,30.798,29.506,7.07,8.932,7.599,10.118,0.654982818,0.267575323,0.039644156,-0.05524159,0.551532033,0.604602511,122.1217435,113.1590904,47.244,TRUE
35671,Anisoptera,Gomphidae,Gomphurus fraternus,169.904,197.838,30.438,28.109,31.009,28.998,6.922,8.551,7.387,9.335,0.636177474,0.362043796,0.042693618,-0.070014828,0.541547278,0.603174603,122.2397778,108.0803933,47.244,TRUE
32087,Anisoptera,Gomphidae,Gomphurus fraternus,187.543,215.762,31.56,30.141,32.11,31.03,7.324,8.911,7.895,9.758,0.648648649,0.312414734,0.035026645,-0.027707138,0.576407507,0.629067245,119.9898476,117.200304,47.244,TRUE
MLM-000178,Anisoptera,Gomphidae,Gomphurus fraternus,157.091,193.889,27.644,27.665,28.575,28.554,6.9,8.551,7.472,9.165,0.408148148,0.234247591,0.045961965,-0.046432753,0.52407932,0.600461894,121.6188049,115.0227607,47.244,TRUE
40912,Anisoptera,Gomphidae,Gomphurus hybridus,184.063,209.063,31.157,28.893,31.411,30.332,7.218,8.805,7.599,9.673,0.356469003,0.339846476,0.021787587,-0.008723583,0.559888579,0.56892779,124.6145289,115.2311271,47.244,TRUE
39351,Anisoptera,Gomphidae,Gomphurus hybridus,176.883,202.15,31.369,28.935,31.581,30.205,6.879,8.424,7.472,9.8,0.611260054,0.295725298,0.032892414,-0.026140329,0.569405099,0.542116631,123.0371737,113.8056087,47.244,TRUE
41577,Anisoptera,Gomphidae,Gomphurus hybridus,174.376,199.349,31.136,28.956,31.348,29.93,7.154,8.467,7.557,9.462,0.640108035,0.323196605,0.030831706,-0.045621383,0.535014006,0.577181208,115.7866807,113.1159751,47.244,TRUE
39369,Anisoptera,Gomphidae,Gomphurus hybridus,174.175,199.382,30.798,28.554,31.073,29.485,6.9,9.038,7.408,10.202,0.648501362,0.340990668,0.026255997,-0.040719549,0.58,0.622406639,121.7606559,110.2224773,47.244,TRUE
40910,Anisoptera,Gomphidae,Gomphurus hybridus,163.39,192.014,29.93,27.686,30.311,28.829,6.71,8.551,7.133,9.631,0.636173184,0.359765051,0.040862232,-0.036840423,0.548961424,0.54945055,125.5835607,114.0405169,47.244,TRUE
39368,Anisoptera,Gomphidae,Gomphurus hybridus,166.34,191.827,29.887,28.173,30.48,28.977,6.795,8.403,7.26,8.932,0.604166667,0.330898466,0.046232515,-0.026517314,0.521865889,0.587677725,121.7078644,115.099064,47.244,TRUE
41575,Anisoptera,Gomphidae,Gomphurus hybridus,180.402,207.993,31.009,28.893,31.39,29.591,7.133,8.742,7.62,9.991,0.363452461,0.324749642,0.020312287,-0.058498673,0.583333333,0.627118644,121.8104723,117.0977737,47.244,TRUE
28315,Anisoptera,Gomphidae,Gomphurus hybridus,146.119,165.246,28.49,26.268,28.744,26.966,6.181,7.789,6.625,8.255,0.639175258,0.32967033,0.023552639,-0.050669729,0.555910543,0.587179487,123.1477627,116.3599379,47.244,TRUE
18607,Anisoptera,Gomphidae,Gomphurus hybridus,158.847,179.539,29.612,27.686,30.036,28.596,6.477,8.022,6.795,8.89,0.641296688,0.242042931,0.01807253,-0.053663403,0.560747664,0.561904762,124.7429994,109.9622024,47.244,TRUE
32086,Anisoptera,Gomphidae,Gomphurus hybridus,153.856,183.68,28.871,26.988,29.506,28.406,6.519,8.17,7.006,9.229,0.654232425,0.207898659,0.043532341,-0.036955321,0.634441088,0.589449541,115.526863,111.5604351,47.244,TRUE
30029,Anisoptera,Gomphidae,Gomphurus hybridus,151.533,176.146,28.639,26.585,29.189,27.75,6.392,8.213,6.922,8.446,0.598984772,0.241800153,0.040831006,-0.04130488,0.529051988,0.614035088,123.6593895,115.6482509,47.244,TRUE
26114,Anisoptera,Gomphidae,Gomphurus hybridus,165.033,197.666,29.739,27.982,30.268,28.893,6.71,8.742,7.366,9.927,0.610489511,0.307692308,0.026077403,-0.068965649,0.571839081,0.582089552,121.3367852,111.1688829,47.244,TRUE
MLM-000184,Anisoptera,Gomphidae,Gomphurus hybridus,154.02,179.89,29.02,26.628,29.147,27.326,6.541,8.065,7.049,8.594,0.636165577,0.245546088,0.029122929,-0.083636461,0.561561562,0.618226601,119.5243255,116.2539042,47.244,TRUE
